key	unit_ability	unit_set
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+59	jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__+59	jar_unit_set_infantry
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+60	jar_adjustable_missiles__ability__acc__jar_unit_set_global__+60	jar_unit_set_global
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_characters__+60	jar_adjustable_missiles__ability__acc__jar_unit_set_characters__+60	jar_unit_set_characters
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+60	jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__+60	jar_unit_set_artillery_war_machines
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_single_entities__+60	jar_adjustable_missiles__ability__acc__jar_unit_set_single_entities__+60	jar_unit_set_single_entities
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monstrous__+60	jar_adjustable_missiles__ability__acc__jar_unit_set_monstrous__+60	jar_unit_set_monstrous
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+60	jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__+60	jar_unit_set_cavalry_chariots
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+60	jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__+60	jar_unit_set_infantry
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+61	jar_adjustable_missiles__ability__acc__jar_unit_set_global__+61	jar_unit_set_global
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_characters__+61	jar_adjustable_missiles__ability__acc__jar_unit_set_characters__+61	jar_unit_set_characters
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+61	jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__+61	jar_unit_set_artillery_war_machines
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_single_entities__+61	jar_adjustable_missiles__ability__acc__jar_unit_set_single_entities__+61	jar_unit_set_single_entities
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monstrous__+61	jar_adjustable_missiles__ability__acc__jar_unit_set_monstrous__+61	jar_unit_set_monstrous
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+61	jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__+61	jar_unit_set_cavalry_chariots
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+61	jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__+61	jar_unit_set_infantry
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+62	jar_adjustable_missiles__ability__acc__jar_unit_set_global__+62	jar_unit_set_global
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_characters__+62	jar_adjustable_missiles__ability__acc__jar_unit_set_characters__+62	jar_unit_set_characters
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+62	jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__+62	jar_unit_set_artillery_war_machines
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_single_entities__+62	jar_adjustable_missiles__ability__acc__jar_unit_set_single_entities__+62	jar_unit_set_single_entities
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monstrous__+62	jar_adjustable_missiles__ability__acc__jar_unit_set_monstrous__+62	jar_unit_set_monstrous
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+62	jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__+62	jar_unit_set_cavalry_chariots
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+62	jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__+62	jar_unit_set_infantry
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+63	jar_adjustable_missiles__ability__acc__jar_unit_set_global__+63	jar_unit_set_global
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_characters__+63	jar_adjustable_missiles__ability__acc__jar_unit_set_characters__+63	jar_unit_set_characters
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+63	jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__+63	jar_unit_set_artillery_war_machines
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_single_entities__+63	jar_adjustable_missiles__ability__acc__jar_unit_set_single_entities__+63	jar_unit_set_single_entities
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monstrous__+63	jar_adjustable_missiles__ability__acc__jar_unit_set_monstrous__+63	jar_unit_set_monstrous
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+63	jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__+63	jar_unit_set_cavalry_chariots
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+63	jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__+63	jar_unit_set_infantry
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+64	jar_adjustable_missiles__ability__acc__jar_unit_set_global__+64	jar_unit_set_global
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_characters__+64	jar_adjustable_missiles__ability__acc__jar_unit_set_characters__+64	jar_unit_set_characters
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+64	jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__+64	jar_unit_set_artillery_war_machines
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_single_entities__+64	jar_adjustable_missiles__ability__acc__jar_unit_set_single_entities__+64	jar_unit_set_single_entities
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monstrous__+64	jar_adjustable_missiles__ability__acc__jar_unit_set_monstrous__+64	jar_unit_set_monstrous
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+64	jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__+64	jar_unit_set_cavalry_chariots
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+64	jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__+64	jar_unit_set_infantry
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+65	jar_adjustable_missiles__ability__acc__jar_unit_set_global__+65	jar_unit_set_global
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_characters__+65	jar_adjustable_missiles__ability__acc__jar_unit_set_characters__+65	jar_unit_set_characters
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+65	jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__+65	jar_unit_set_artillery_war_machines
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_single_entities__+65	jar_adjustable_missiles__ability__acc__jar_unit_set_single_entities__+65	jar_unit_set_single_entities
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monstrous__+65	jar_adjustable_missiles__ability__acc__jar_unit_set_monstrous__+65	jar_unit_set_monstrous
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+65	jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__+65	jar_unit_set_cavalry_chariots
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+65	jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__+65	jar_unit_set_infantry
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+66	jar_adjustable_missiles__ability__acc__jar_unit_set_global__+66	jar_unit_set_global
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_characters__+66	jar_adjustable_missiles__ability__acc__jar_unit_set_characters__+66	jar_unit_set_characters
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+66	jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__+66	jar_unit_set_artillery_war_machines
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_single_entities__+66	jar_adjustable_missiles__ability__acc__jar_unit_set_single_entities__+66	jar_unit_set_single_entities
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monstrous__+66	jar_adjustable_missiles__ability__acc__jar_unit_set_monstrous__+66	jar_unit_set_monstrous
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+66	jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__+66	jar_unit_set_cavalry_chariots
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+66	jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__+66	jar_unit_set_infantry
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+67	jar_adjustable_missiles__ability__acc__jar_unit_set_global__+67	jar_unit_set_global
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_characters__+67	jar_adjustable_missiles__ability__acc__jar_unit_set_characters__+67	jar_unit_set_characters
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+67	jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__+67	jar_unit_set_artillery_war_machines
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_single_entities__+67	jar_adjustable_missiles__ability__acc__jar_unit_set_single_entities__+67	jar_unit_set_single_entities
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monstrous__+67	jar_adjustable_missiles__ability__acc__jar_unit_set_monstrous__+67	jar_unit_set_monstrous
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+67	jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__+67	jar_unit_set_cavalry_chariots
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+67	jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__+67	jar_unit_set_infantry
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+68	jar_adjustable_missiles__ability__acc__jar_unit_set_global__+68	jar_unit_set_global
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_characters__+68	jar_adjustable_missiles__ability__acc__jar_unit_set_characters__+68	jar_unit_set_characters
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+68	jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__+68	jar_unit_set_artillery_war_machines
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_single_entities__+68	jar_adjustable_missiles__ability__acc__jar_unit_set_single_entities__+68	jar_unit_set_single_entities
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monstrous__+68	jar_adjustable_missiles__ability__acc__jar_unit_set_monstrous__+68	jar_unit_set_monstrous
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+68	jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__+68	jar_unit_set_cavalry_chariots
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+68	jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__+68	jar_unit_set_infantry
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+69	jar_adjustable_missiles__ability__acc__jar_unit_set_global__+69	jar_unit_set_global
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_characters__+69	jar_adjustable_missiles__ability__acc__jar_unit_set_characters__+69	jar_unit_set_characters
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+69	jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__+69	jar_unit_set_artillery_war_machines
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_single_entities__+69	jar_adjustable_missiles__ability__acc__jar_unit_set_single_entities__+69	jar_unit_set_single_entities
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monstrous__+69	jar_adjustable_missiles__ability__acc__jar_unit_set_monstrous__+69	jar_unit_set_monstrous
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+69	jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__+69	jar_unit_set_cavalry_chariots
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+69	jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__+69	jar_unit_set_infantry
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+70	jar_adjustable_missiles__ability__acc__jar_unit_set_global__+70	jar_unit_set_global
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_characters__+70	jar_adjustable_missiles__ability__acc__jar_unit_set_characters__+70	jar_unit_set_characters
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+70	jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__+70	jar_unit_set_artillery_war_machines
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_single_entities__+70	jar_adjustable_missiles__ability__acc__jar_unit_set_single_entities__+70	jar_unit_set_single_entities
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monstrous__+70	jar_adjustable_missiles__ability__acc__jar_unit_set_monstrous__+70	jar_unit_set_monstrous
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+70	jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__+70	jar_unit_set_cavalry_chariots
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+70	jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__+70	jar_unit_set_infantry
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+71	jar_adjustable_missiles__ability__acc__jar_unit_set_global__+71	jar_unit_set_global
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_characters__+71	jar_adjustable_missiles__ability__acc__jar_unit_set_characters__+71	jar_unit_set_characters
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+71	jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__+71	jar_unit_set_artillery_war_machines
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_single_entities__+71	jar_adjustable_missiles__ability__acc__jar_unit_set_single_entities__+71	jar_unit_set_single_entities
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monstrous__+71	jar_adjustable_missiles__ability__acc__jar_unit_set_monstrous__+71	jar_unit_set_monstrous
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+71	jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__+71	jar_unit_set_cavalry_chariots
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+71	jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__+71	jar_unit_set_infantry
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+72	jar_adjustable_missiles__ability__acc__jar_unit_set_global__+72	jar_unit_set_global
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_characters__+72	jar_adjustable_missiles__ability__acc__jar_unit_set_characters__+72	jar_unit_set_characters
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+72	jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__+72	jar_unit_set_artillery_war_machines
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_single_entities__+72	jar_adjustable_missiles__ability__acc__jar_unit_set_single_entities__+72	jar_unit_set_single_entities
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monstrous__+72	jar_adjustable_missiles__ability__acc__jar_unit_set_monstrous__+72	jar_unit_set_monstrous
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+72	jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__+72	jar_unit_set_cavalry_chariots
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+72	jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__+72	jar_unit_set_infantry
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+73	jar_adjustable_missiles__ability__acc__jar_unit_set_global__+73	jar_unit_set_global
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_characters__+73	jar_adjustable_missiles__ability__acc__jar_unit_set_characters__+73	jar_unit_set_characters
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+73	jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__+73	jar_unit_set_artillery_war_machines
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_single_entities__+73	jar_adjustable_missiles__ability__acc__jar_unit_set_single_entities__+73	jar_unit_set_single_entities
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monstrous__+73	jar_adjustable_missiles__ability__acc__jar_unit_set_monstrous__+73	jar_unit_set_monstrous
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+73	jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__+73	jar_unit_set_cavalry_chariots
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+73	jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__+73	jar_unit_set_infantry
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+74	jar_adjustable_missiles__ability__acc__jar_unit_set_global__+74	jar_unit_set_global
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_characters__+74	jar_adjustable_missiles__ability__acc__jar_unit_set_characters__+74	jar_unit_set_characters
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+74	jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__+74	jar_unit_set_artillery_war_machines
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_single_entities__+74	jar_adjustable_missiles__ability__acc__jar_unit_set_single_entities__+74	jar_unit_set_single_entities
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monstrous__+74	jar_adjustable_missiles__ability__acc__jar_unit_set_monstrous__+74	jar_unit_set_monstrous
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+74	jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__+74	jar_unit_set_cavalry_chariots
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+74	jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__+74	jar_unit_set_infantry
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+75	jar_adjustable_missiles__ability__acc__jar_unit_set_global__+75	jar_unit_set_global
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_characters__+75	jar_adjustable_missiles__ability__acc__jar_unit_set_characters__+75	jar_unit_set_characters
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+75	jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__+75	jar_unit_set_artillery_war_machines
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_single_entities__+75	jar_adjustable_missiles__ability__acc__jar_unit_set_single_entities__+75	jar_unit_set_single_entities
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monstrous__+75	jar_adjustable_missiles__ability__acc__jar_unit_set_monstrous__+75	jar_unit_set_monstrous
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+75	jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__+75	jar_unit_set_cavalry_chariots
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+75	jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__+75	jar_unit_set_infantry
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+76	jar_adjustable_missiles__ability__acc__jar_unit_set_global__+76	jar_unit_set_global
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_characters__+76	jar_adjustable_missiles__ability__acc__jar_unit_set_characters__+76	jar_unit_set_characters
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+76	jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__+76	jar_unit_set_artillery_war_machines
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_single_entities__+76	jar_adjustable_missiles__ability__acc__jar_unit_set_single_entities__+76	jar_unit_set_single_entities
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monstrous__+76	jar_adjustable_missiles__ability__acc__jar_unit_set_monstrous__+76	jar_unit_set_monstrous
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+76	jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__+76	jar_unit_set_cavalry_chariots
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+76	jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__+76	jar_unit_set_infantry
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+77	jar_adjustable_missiles__ability__acc__jar_unit_set_global__+77	jar_unit_set_global
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_characters__+77	jar_adjustable_missiles__ability__acc__jar_unit_set_characters__+77	jar_unit_set_characters
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+77	jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__+77	jar_unit_set_artillery_war_machines
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_single_entities__+77	jar_adjustable_missiles__ability__acc__jar_unit_set_single_entities__+77	jar_unit_set_single_entities
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monstrous__+77	jar_adjustable_missiles__ability__acc__jar_unit_set_monstrous__+77	jar_unit_set_monstrous
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+77	jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__+77	jar_unit_set_cavalry_chariots
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+77	jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__+77	jar_unit_set_infantry
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+78	jar_adjustable_missiles__ability__acc__jar_unit_set_global__+78	jar_unit_set_global
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_characters__+78	jar_adjustable_missiles__ability__acc__jar_unit_set_characters__+78	jar_unit_set_characters
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+78	jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__+78	jar_unit_set_artillery_war_machines
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_single_entities__+78	jar_adjustable_missiles__ability__acc__jar_unit_set_single_entities__+78	jar_unit_set_single_entities
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monstrous__+78	jar_adjustable_missiles__ability__acc__jar_unit_set_monstrous__+78	jar_unit_set_monstrous
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+78	jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__+78	jar_unit_set_cavalry_chariots
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+78	jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__+78	jar_unit_set_infantry
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+79	jar_adjustable_missiles__ability__acc__jar_unit_set_global__+79	jar_unit_set_global
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_characters__+79	jar_adjustable_missiles__ability__acc__jar_unit_set_characters__+79	jar_unit_set_characters
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+79	jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__+79	jar_unit_set_artillery_war_machines
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_single_entities__+79	jar_adjustable_missiles__ability__acc__jar_unit_set_single_entities__+79	jar_unit_set_single_entities
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monstrous__+79	jar_adjustable_missiles__ability__acc__jar_unit_set_monstrous__+79	jar_unit_set_monstrous
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+79	jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__+79	jar_unit_set_cavalry_chariots
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+79	jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__+79	jar_unit_set_infantry
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+80	jar_adjustable_missiles__ability__acc__jar_unit_set_global__+80	jar_unit_set_global
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_characters__+80	jar_adjustable_missiles__ability__acc__jar_unit_set_characters__+80	jar_unit_set_characters
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+80	jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__+80	jar_unit_set_artillery_war_machines
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_single_entities__+80	jar_adjustable_missiles__ability__acc__jar_unit_set_single_entities__+80	jar_unit_set_single_entities
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monstrous__+80	jar_adjustable_missiles__ability__acc__jar_unit_set_monstrous__+80	jar_unit_set_monstrous
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+80	jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__+80	jar_unit_set_cavalry_chariots
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+80	jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__+80	jar_unit_set_infantry
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+81	jar_adjustable_missiles__ability__acc__jar_unit_set_global__+81	jar_unit_set_global
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_characters__+81	jar_adjustable_missiles__ability__acc__jar_unit_set_characters__+81	jar_unit_set_characters
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+81	jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__+81	jar_unit_set_artillery_war_machines
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_single_entities__+81	jar_adjustable_missiles__ability__acc__jar_unit_set_single_entities__+81	jar_unit_set_single_entities
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monstrous__+81	jar_adjustable_missiles__ability__acc__jar_unit_set_monstrous__+81	jar_unit_set_monstrous
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+81	jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__+81	jar_unit_set_cavalry_chariots
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+81	jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__+81	jar_unit_set_infantry
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+82	jar_adjustable_missiles__ability__acc__jar_unit_set_global__+82	jar_unit_set_global
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_characters__+82	jar_adjustable_missiles__ability__acc__jar_unit_set_characters__+82	jar_unit_set_characters
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+82	jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__+82	jar_unit_set_artillery_war_machines
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_single_entities__+82	jar_adjustable_missiles__ability__acc__jar_unit_set_single_entities__+82	jar_unit_set_single_entities
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monstrous__+82	jar_adjustable_missiles__ability__acc__jar_unit_set_monstrous__+82	jar_unit_set_monstrous
jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+82	jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__+82	jar_unit_set_cavalry_chariots
